DATE,WIND,IND,RAIN,IND.1,T.MAX,IND.2,T.MIN,T.MIN.G
10/25/1972,9.17,4,0,0,14.5,0,9.9,7.1
10/26/1972,12.38,0,14.9,0,14,0,10.3,9.2
10/27/1972,8.33,0,7,0,13.4,0,8.8,8.8
10/28/1972,11.96,0,1.8,0,14.5,0,7.3,3
10/29/1972,12.87,0,0.2,0,15.3,0,9,7.7
10/30/1972,6.42,0,0,0,14.7,0,8.2,8.9
10/31/1972,4.58,0,0,0,13.1,0,6.2,1
11/1/1972,9.25,0,0,0,14.1,0,1.1,-4
11/2/1972,8.12,0,0,0,14.9,0,10.2,9.4
11/3/1972,8.5,0,15.7,0,14,0,12,11.1
11/4/1972,3.79,1,3.5,0,13.5,0,9,8.6
11/5/1972,3.88,0,0,0,16.1,0,9.6,10.5
11/6/1972,8.46,0,2.6,0,16.5,0,9.1,3.5
11/7/1972,6.5,0,0.9,0,9.4,0,8,7.5
11/8/1972,7.67,0,1.3,0,11,0,2.1,-2.9
11/9/1972,18.29,0,4.8,0,13.4,0,5.7,0.4
11/10/1972,15.54,0,0.2,0,7.9,0,4,1.9
11/11/1972,15.83,0,0.1,0,8.3,0,2.5,0.5
11/12/1972,12.33,1,28,0,8.3,0,4,2.3
11/13/1972,10.17,4,0,0,8,0,1.7,-0.5
11/14/1972,7.67,4,0,0,5.8,1,-1.1,-7.3
11/15/1972,8.63,0,0.2,0,5.9,1,-1,-7.6
11/16/1972,6.71,0,0.1,0,6,1,-0.2,-5
11/17/1972,9.25,4,0,0,3.3,1,-4.6,-12
11/18/1972,10.88,0,2,0,9.4,1,-2.9,-9
11/19/1972,8.29,0,2.9,0,10.2,1,-1,NA
11/20/1972,14.5,0,0.6,0,8.8,0,5.8,3.8
11/21/1972,18.91,0,0.3,0,9,0,4.7,2.5
11/22/1972,9.96,0,0,0,8,0,4.1,0.5
11/23/1972,10.83,4,0,0,6.2,1,-0.4,-4
11/24/1972,6.71,0,0.1,0,4.5,1,-2.4,-7.2
11/25/1972,11.75,0,0,0,6.8,1,-2.6,-8.5
11/26/1972,7.87,0,0,0,9.5,0,2.5,-0.4
11/27/1972,15.96,0,1,0,11,0,5,4.1
11/28/1972,15,0,0,0,8.9,0,3.5,0.7
11/29/1972,16.96,1,6.6,0,11,0,4,2.1
11/30/1972,14.62,0,7.3,0,11.9,0,4.7,2.3
12/1/1972,18.29,4,0,0,10,0,5,2.6
12/2/1972,5.37,0,0.1,0,7.5,0,1.1,-3.2
12/3/1972,13.25,0,1,0,11.2,0,1.7,-2.4
12/4/1972,19.38,1,3.7,0,11.5,0,5.1,4.3
12/5/1972,21.71,0,3.4,0,10.6,0,3.7,2
12/6/1972,12.87,1,0.4,0,7.8,0,4.9,2.2
12/7/1972,15.29,0,0,0,7.8,0,4,2.1
12/8/1972,6.87,1,0.3,0,5.7,1,-2.1,-8
12/9/1972,13.37,1,1.5,0,8.5,1,-0.9,-6
12/10/1972,17.5,1,2.7,0,8.7,0,2.5,-0.2
12/11/1972,15.92,1,7.5,0,11,0,1.3,-2
12/12/1972,16.92,1,1,0,13.9,0,4.4,1.6
12/13/1972,11.46,1,3.5,0,13.9,0,5,NA
12/14/1972,19.08,0,0,0,15,0,9,6.5
12/15/1972,14.54,0,0,0,11.9,0,9.5,7.3
12/16/1972,13.88,1,2,0,11.7,0,9,6
12/17/1972,17.71,0,0,0,12.2,0,10.2,9.2
12/18/1972,15.71,0,0,0,13,0,9.8,6
12/19/1972,5.29,0,0,0,12.9,0,3.6,-1.3
12/20/1972,2.13,1,0.1,0,8,1,-0.4,-6
12/21/1972,2.08,0,0,0,8.5,1,-0.3,-0.9
12/22/1972,2.62,0,0,0,7.7,0,3.7,-0.6
12/23/1972,8.96,1,0.6,0,8,0,2.9,-2.6
12/24/1972,9.71,1,1.2,0,9.8,1,-5,-11.6
12/25/1972,21.46,1,3,0,10,1,-5.4,NA
12/26/1972,11.08,1,2.3,0,9.9,0,8,6.5
12/27/1972,18.41,1,21,0,10.5,0,7.4,3.9
12/28/1972,14.33,1,21.5,0,10.5,0,8.8,8.4
12/29/1972,5.88,0,0.1,0,9.1,0,0,-5
12/30/1972,7.83,1,1.2,0,11.4,0,0,-0.9
12/31/1972,10.67,4,0,0,11.9,0,8,7.1
1/1/1973,13.54,4,0,0,12,0,10.5,10
1/2/1973,13.25,0,1,0,12.4,0,10.3,9
1/3/1973,5.33,0,0.9,0,11.5,0,7.7,7.3
1/4/1973,4.5,0,0,0,11.4,0,7.9,7.4
1/5/1973,2.71,0,0,0,9.9,0,8,1.6
1/6/1973,5.79,0,0,0,8.5,0,6.3,3.5
1/7/1973,5.63,0,0,0,8.5,0,2.5,-2.6
1/8/1973,2.67,0,0,0,8.1,0,6.4,5.4
1/9/1973,3.13,0,0,0,8.2,0,5.5,4.4
1/10/1973,8.29,0,0,0,7,0,6.8,5.6
1/11/1973,11.58,4,0,0,7.1,0,6,4.7
1/12/1973,17.41,1,1.3,0,7.6,0,5.6,4.4
1/13/1973,10,1,3,0,7.5,0,6.3,5.5
1/14/1973,12.96,0,14.6,0,9.2,0,3.5,2.3
1/15/1973,22.04,0,0.2,0,6.6,0,3.9,3.2
1/16/1973,7.92,4,0,0,5.6,1,-0.4,-5.5
1/17/1973,4.5,0,0.2,0,2.4,1,-4.8,-9.5
1/18/1973,12.17,0,0.4,0,8.2,1,-6.8,-11.5
1/19/1973,25.12,0,14.1,0,9.2,1,-4.5,NA
1/20/1973,11.12,0,0.5,0,5.3,0,4.6,3.2
1/21/1973,14.71,1,0.1,0,5.3,0,0.4,-2
1/22/1973,11.29,1,1.4,0,11.6,1,-1.9,-7.9
1/23/1973,12.87,0,0,0,12.4,0,1,NA
1/24/1973,9.54,0,0,0,13.3,0,9.5,5.6
1/25/1973,12.83,0,0.3,0,12.5,0,9.4,7
1/26/1973,16.71,1,4,0,9.8,0,5.4,2.5
1/27/1973,6.83,1,6.7,0,9.8,0,6.1,4
1/28/1973,13.08,4,0,0,10.6,0,6.7,6.3
1/29/1973,9.59,0,0.9,0,9.9,0,7.9,6
1/30/1973,14.71,0,0.7,0,7.8,0,4.5,1.5
1/31/1973,11.08,0,2.6,0,8.7,0,1.3,-1.6
2/1/1973,8,0,0.1,0,10.5,0,4,2.9
2/2/1973,4.25,0,0.2,0,12.4,0,8,6.8
2/3/1973,6.34,0,0,0,10,0,7.7,6.5
2/4/1973,9.67,1,0,0,9.5,0,7.5,6.7
2/5/1973,13.42,1,0,0,9.6,0,6,4
2/6/1973,20.08,0,0.5,0,10.7,0,6,NA
2/7/1973,12.71,0,3,0,10.6,0,8.4,7.6
2/8/1973,8.79,0,7.9,0,7.4,0,6.4,3.5
2/9/1973,14.09,0,0.1,0,6.2,0,1.4,-1.9
2/10/1973,14.71,0,0.9,0,6.4,0,1.8,-1
2/11/1973,18.5,0,4.4,0,10,0,3.9,0
2/12/1973,24.21,0,1.8,0,6.2,0,3.8,3
2/13/1973,16.88,0,0.5,0,3.5,1,-1,-3
2/14/1973,10.88,0,4.2,0,2.5,1,-1.8,-4.5
2/15/1973,7.92,0,5.5,0,4.8,1,-1.1,-5
2/16/1973,3.88,0,0,0,5.6,1,-4,-9
2/17/1973,2.79,0,0,0,8.6,1,-1.5,-4.9
2/18/1973,9.08,0,0.2,0,9.4,0,2.4,-3.3
2/19/1973,12,0,0,0,11.9,0,3.8,3.6
2/20/1973,11.58,0,0.2,0,12,0,7.6,4
2/21/1973,13.13,0,0.9,0,10.9,0,8.4,6.7
2/22/1973,17.83,0,0,0,8.3,0,4.2,1.4
2/23/1973,16.38,0,0.2,0,7,0,2.5,-0.5
2/24/1973,9.13,0,0,0,7.5,0,1.9,-0.5
2/25/1973,5.46,0,7.7,0,3.6,0,0.1,-3.5
2/26/1973,3.17,1,0,0,5.3,1,-0.1,-0.3
2/27/1973,6.96,1,1.5,0,8.9,0,2.5,NA
2/28/1973,4.58,0,0.2,0,10.3,0,3.4,2.6
3/1/1973,13.54,0,1.1,0,9.7,0,6.9,4.7
3/2/1973,14.83,0,0.3,0,10.9,0,2.9,-1.4
3/3/1973,7.46,0,4.6,0,11,0,7.2,7.4
3/4/1973,8.71,0,0,0,10.8,0,8.5,6.2
3/5/1973,7.71,0,1.7,0,9,0,0.4,-3.8
3/6/1973,13.13,0,0,0,9.5,0,1.8,-0.6
3/7/1973,6.58,0,0,0,9.5,1,-1.9,-8.3
3/8/1973,5.21,0,0,0,10.6,1,-0.7,-6.5
3/9/1973,6.46,0,0,0,10.8,1,-2.5,-9
3/10/1973,3.79,0,0,0,9.8,1,-3.1,-8.5
3/11/1973,3.04,0,0,0,9.4,1,-0.8,-8
3/12/1973,6.58,0,0,0,9.5,0,2.9,2.9
3/13/1973,3.5,0,0,0,9.2,0,0.1,-6.5
3/14/1973,4.54,0,0,0,8.3,0,4,1.5
3/15/1973,2.92,0,0,0,7.4,0,4.5,4
3/16/1973,3.17,0,0,0,9,0,4,2.5
3/17/1973,4.92,0,0,0,11.7,0,4.1,-2.9
3/18/1973,6.96,0,0,0,13,0,6.7,-0.6
3/19/1973,3.67,0,0,0,11.5,0,2.1,-5.1
3/20/1973,3.83,0,0,0,11.1,1,-1.5,-8.5
3/21/1973,7.12,0,0,0,15,1,-1.4,-6.9
3/22/1973,9,0,0,0,17,0,0.1,-7.4
3/23/1973,8.38,4,0,0,15.7,0,3.9,-4.5
3/24/1973,16.38,4,0,0,13.3,0,8.4,5.5
3/25/1973,13.75,0,1.8,0,9.8,0,6,4.5
3/26/1973,8.21,0,0,0,9.5,1,-0.6,-7.6
3/27/1973,11.25,0,3.1,0,10.3,0,3.8,3.5
3/28/1973,9.79,0,0,0,11.5,0,3,0.7
3/29/1973,12.17,0,1.4,0,12.5,0,3.5,-1
3/30/1973,14.12,0,0,0,10.4,0,5.5,4
3/31/1973,18.88,0,0.1,0,11.8,0,4,1.8
4/1/1973,12.42,0,15,0,10.2,0,5,5
4/2/1973,17.41,0,0.5,0,7.2,0,2,1.5
4/3/1973,12.21,0,3.6,0,11.7,1,-0.6,-3.3
4/4/1973,21.54,0,1.6,0,14.5,0,4.5,5
4/5/1973,17,4,0,0,10.5,0,5.5,3.4
4/6/1973,18.08,0,0.2,0,9.8,0,4.6,3.4
4/7/1973,11.46,0,2.8,0,9.6,0,1.7,-1.5
4/8/1973,12.04,0,0.9,0,8.4,0,0.2,-2.3
4/9/1973,8,4,0,0,7.6,1,-1.5,-4.5
4/10/1973,9,0,0.2,0,10,0,3,-1
4/11/1973,10.04,0,2.3,0,10,0,6.3,4.3
4/12/1973,10.75,0,0.4,0,11.7,0,6.2,5.5
4/13/1973,8.08,4,0,0,12,0,6,3.9
4/14/1973,8.54,4,0,0,12,0,7.4,5
4/15/1973,6.63,0,0,0,16.1,0,6.7,2.9
4/16/1973,8.46,0,0,0,15.7,0,7,2.7
4/17/1973,8.71,0,0,0,14.6,0,3.3,0
4/18/1973,12.96,0,0,0,14.4,0,8.8,7.9
4/19/1973,9.08,0,0,0,10.5,0,8.2,4.5
4/20/1973,12.96,0,2.3,0,11.7,0,5.7,0.5
4/21/1973,11.71,0,2,0,11,0,5.1,4.3
4/22/1973,14.37,0,3.3,0,9.1,0,4.6,0.4
4/23/1973,20.17,0,1.5,0,11.1,0,4.5,3
4/24/1973,15.54,0,0,0,11.5,0,5.6,4.9
4/25/1973,5.04,0,0,0,12.9,0,6.4,3
4/26/1973,3.79,0,0,0,14.1,0,3.5,-2
4/27/1973,1.75,0,0,0,11,0,5.2,4.5
4/28/1973,5.58,0,3.6,0,9.3,0,4.6,1
4/29/1973,6.63,0,3.2,0,8,1,-1.9,-5.5
4/30/1973,8.12,0,0.6,0,11.4,0,3.9,-0.2
5/1/1973,10.58,0,0.4,0,13.5,0,1.6,-0.2
5/2/1973,7.62,0,8.4,0,12.2,0,1.6,-2
5/3/1973,11.75,0,9.2,0,10.6,0,6.8,5.8
5/4/1973,12.17,0,4.8,0,14,0,7.1,NA
5/5/1973,10.92,0,3.2,0,14,0,7.3,5.1
5/6/1973,9,0,2.2,0,13.8,0,8.4,4.1
5/7/1973,12.38,0,0.6,0,13.3,0,5.6,2.6
5/8/1973,12.87,0,0,0,13,0,6.9,5.3
5/9/1973,14.5,0,3.4,0,14.2,0,8.5,8.4
5/10/1973,17.16,0,1,0,12.2,0,4.4,2
5/11/1973,11.12,0,0,0,13.3,0,3.9,0.5
5/12/1973,14,0,1.8,0,15,0,8.1,6.1
5/13/1973,7.96,0,0.3,0,13.7,0,7.6,8
5/14/1973,3.29,0,0,0,12.2,0,2.7,-2.9
5/15/1973,4.08,0,0,0,12.4,0,2.1,-2.7
5/16/1973,9.13,0,0,0,15,0,5.1,-1.9
5/17/1973,14.29,0,2.4,0,15.9,0,8.4,5.2
5/18/1973,9.29,0,6.5,0,16,0,9.6,7.5
5/19/1973,13.04,0,12.8,0,15.2,0,9.9,8.6
5/20/1973,12.92,0,4.7,0,14.1,0,8.7,7.8
5/21/1973,6.54,4,0,0,16.4,0,9,8.4
5/22/1973,8.54,0,5.4,0,15.5,0,10.5,7.1
5/23/1973,4.79,0,7,0,15.8,0,10.2,6.6
5/24/1973,5.46,1,0,0,17.9,0,10,4.5
5/25/1973,4.75,1,5.5,0,18.6,0,7.5,8
5/26/1973,5.09,0,0.6,0,20.7,0,11.5,10
5/27/1973,2.25,0,0.6,0,16.2,0,12.5,8.5
5/28/1973,4.83,0,0,0,16.8,0,12,9.6
5/29/1973,2.96,0,1.7,0,17,0,9.8,3.9
5/30/1973,9.21,0,0.5,0,18,0,11.4,9
5/31/1973,8,0,0,0,14.5,0,8,7
6/1/1973,8.12,0,0,0,16.1,0,4.9,2
6/2/1973,8.58,0,1.8,0,15.5,0,9.2,6.4
6/3/1973,6.87,4,0,0,16.6,0,8.5,6.9
6/4/1973,3.17,0,0,0,17.5,0,5.1,1.9
6/5/1973,3.71,0,0,0,19.6,0,5.7,3
6/6/1973,3.21,0,0,0,20.3,0,10.7,5.5
6/7/1973,1.04,0,0,0,19.6,0,10.9,6
6/8/1973,6.63,0,0.3,0,20.2,0,13.4,8.4
6/9/1973,14.79,0,0.2,0,20.2,0,13.6,11.9
6/10/1973,10,4,0,0,17.2,0,12.4,11.6
6/11/1973,9.67,4,0,0,19.5,0,12.2,11
6/12/1973,13.75,0,1.2,0,19.4,0,13,9.5
6/13/1973,11.04,4,0,0,16.2,0,7,2.6
6/14/1973,5.37,0,0,0,20.3,0,5.2,-1.1
6/15/1973,8.17,0,0,0,21.9,0,7.6,1.9
6/16/1973,9.04,4,0,0,21,0,13.9,13
6/17/1973,11.21,0,0,0,20.2,0,15.5,13.1
6/18/1973,7.79,0,8.2,0,24,0,12.5,7.3
6/19/1973,10,0,0.4,0,18,0,13.5,7.5
6/20/1973,10.88,0,0,0,18,0,9.6,6.5
6/21/1973,3.04,0,0,0,19.7,0,7.5,3.2
6/22/1973,2.75,0,0,0,22,0,12.1,7.4
6/23/1973,4.5,0,0,0,20,0,12,8
6/24/1973,2.71,0,0,0,17.1,0,13.5,7
6/25/1973,2.54,0,1.5,0,18.3,0,12.3,10
6/26/1973,3.63,0,0,0,16.7,0,11.5,10
6/27/1973,2.67,0,0,0,19.1,0,6.8,4
6/28/1973,5.96,0,0,0,21.8,0,8.4,6.8
6/29/1973,13.21,0,0,0,21.2,0,14.9,12.5
6/30/1973,12.79,0,0,0,21,0,17.1,15.1
7/1/1973,10.79,0,7,0,19.6,0,15.2,14.5
7/2/1973,6,4,0,0,19.7,0,8,1.4
7/3/1973,9.38,0,1.6,0,22.4,0,15.2,11.5
7/4/1973,3.58,0,0.9,0,19.9,0,14.4,12.7
7/5/1973,5.91,0,0.1,0,24,0,9.6,2.4
7/6/1973,6.42,0,0.2,0,16.6,0,12.6,12
7/7/1973,4.33,0,0,0,18.7,0,6.9,1.5
7/8/1973,4.08,0,0,0,18.6,0,11.1,6.1
7/9/1973,5.5,0,0.2,0,17.8,0,8.4,1
7/10/1973,10,0,0.8,0,20.7,0,14.3,13.2
7/11/1973,10.92,0,0,0,18.4,0,14.1,12.5
7/12/1973,5.54,0,0.5,0,20,0,13.5,11
